city,timestamp,pm25,lat,lon,hour,month
Los Angeles,2023-03-11T10:00:00Z,22.53,34.0442193978124,-118.23316755984914,10,3
Los Angeles,2023-03-11T11:00:00Z,19.82,34.04060707611066,-118.23312374272683,11,3
Los Angeles,2023-03-11T12:00:00Z,13.55,34.04267556289987,-118.23093385664835,12,3
Los Angeles,2023-03-11T13:00:00Z,17.37,34.04145331175162,-118.24601813160128,13,3
Los Angeles,2023-03-11T14:00:00Z,21.62,34.05089602170552,-118.24748713015175,14,3
Los Angeles,2023-03-11T15:00:00Z,13.42,34.04579455967476,-118.24522496457827,15,3
Los Angeles,2023-03-11T16:00:00Z,16.73,34.05408062905183,-118.24565094135565,16,3
Los Angeles,2023-03-11T17:00:00Z,18.9,34.04733357759406,-118.24218165146317,17,3
Los Angeles,2023-03-11T18:00:00Z,21.11,34.04136074628183,-118.24366191724559,18,3
Los Angeles,2023-03-11T19:00:00Z,25.2,34.045335890988675,-118.23988148399707,19,3
Los Angeles,2023-03-11T20:00:00Z,19.48,34.05689728170821,-118.24280648877553,20,3
Los Angeles,2023-03-11T21:00:00Z,19.15,34.05374468686921,-118.24374331604952,21,3
Los Angeles,2023-03-11T22:00:00Z,18.46,34.040196551051395,-118.24181634825082,22,3
Los Angeles,2023-03-11T23:00:00Z,16.99,34.046587585386035,-118.23613244922961,23,3
Los Angeles,2023-03-12T00:00:00Z,15.71,34.056232540288896,-118.2441216647899,0,3
Los Angeles,2023-03-12T01:00:00Z,21.11,34.048926527199725,-118.23545962945971,1,3
Los Angeles,2023-03-12T02:00:00Z,20.04,34.05219363816551,-118.2316980309102,2,3
Los Angeles,2023-03-12T03:00:00Z,14.54,34.043127242832895,-118.23496403672826,3,3
Los Angeles,2023-03-12T04:00:00Z,13.02,34.04948869828294,-118.2433244680586,4,3
Los Angeles,2023-03-12T05:00:00Z,19.51,34.051586268055765,-118.23221998778371,5,3
Los Angeles,2023-03-12T06:00:00Z,23.85,34.05037495694229,-118.24897668987109,6,3
Los Angeles,2023-03-12T07:00:00Z,26.08,34.044657171137516,-118.24015996541135,7,3
Los Angeles,2023-03-12T08:00:00Z,20.18,34.05008265683836,-118.24354380413104,8,3
Los Angeles,2023-03-12T09:00:00Z,21.32,34.04516215286347,-118.24072029165119,9,3
Los Angeles,2023-03-12T10:00:00Z,19.21,34.04212427655177,-118.2344824549106,10,3
Los Angeles,2023-03-12T11:00:00Z,20.15,34.05615914656218,-118.23464470764571,11,3
Los Angeles,2023-03-12T12:00:00Z,18.92,34.05668649591499,-118.2384529319756,12,3
Los Angeles,2023-03-12T13:00:00Z,15.53,34.05292814750456,-118.24083273041147,13,3
Los Angeles,2023-03-12T14:00:00Z,16.42,34.052779260439465,-118.24837105574217,14,3
Los Angeles,2023-03-12T15:00:00Z,18.1,34.0487002918868,-118.24414689804665,15,3
Los Angeles,2023-03-12T16:00:00Z,14.72,34.053832868039464,-118.23409976926142,16,3
Los Angeles,2023-03-12T17:00:00Z,23.41,34.04326708899486,-118.24791373825296,17,3
Los Angeles,2023-03-12T18:00:00Z,15.89,34.04213423638205,-118.23700887986486,18,3
Los Angeles,2023-03-12T19:00:00Z,29.13,34.0573599918379,-118.23343628261352,19,3
Los Angeles,2023-03-12T20:00:00Z,16.0,34.04224794054352,-118.2490138202578,20,3
Los Angeles,2023-03-12T21:00:00Z,18.59,34.04514958432985,-118.24728677065679,21,3
Los Angeles,2023-03-12T22:00:00Z,15.94,34.05885965568142,-118.23779247880437,22,3
Los Angeles,2023-03-12T23:00:00Z,13.7,34.05669947571366,-118.23579296998575,23,3
Los Angeles,2023-03-13T00:00:00Z,18.97,34.04550197763118,-118.2372178430601,0,3
Los Angeles,2023-03-13T01:00:00Z,16.4,34.04681923947286,-118.2300465547347,1,3
Los Angeles,2023-03-13T02:00:00Z,15.3,34.05861344511125,-118.24950711190726,2,3
Los Angeles,2023-03-13T03:00:00Z,15.11,34.053933779757465,-118.23549347218528,3,3
Los Angeles,2023-03-13T04:00:00Z,19.46,34.05294684268746,-118.2474330014677,4,3
Los Angeles,2023-03-13T05:00:00Z,21.22,34.05300374332891,-118.23035034838797,5,3
Los Angeles,2023-03-13T06:00:00Z,17.62,34.04079895946572,-118.24275413019998,6,3
Los Angeles,2023-03-13T07:00:00Z,25.54,34.05652780623201,-118.23597001797069,7,3
Los Angeles,2023-03-13T08:00:00Z,20.99,34.04853789455646,-118.24061950120564,8,3
Los Angeles,2023-03-13T09:00:00Z,22.82,34.05857111065788,-118.23717827792835,9,3
Los Angeles,2023-03-13T10:00:00Z,18.79,34.04132110615644,-118.230548635287,10,3
Los Angeles,2023-03-13T11:00:00Z,12.15,34.047201198038614,-118.24044265290173,11,3
Los Angeles,2023-03-13T12:00:00Z,22.11,34.053244643166586,-118.23569355378942,12,3
Los Angeles,2023-03-13T13:00:00Z,14.74,34.045362864592235,-118.24368663037671,13,3
Los Angeles,2023-03-13T14:00:00Z,19.05,34.04079594254671,-118.23804635328952,14,3
Los Angeles,2023-03-13T15:00:00Z,15.47,34.05739391769703,-118.2321833570342,15,3
Los Angeles,2023-03-13T16:00:00Z,12.66,34.04153938366016,-118.23658469949113,16,3
Los Angeles,2023-03-13T17:00:00Z,16.31,34.05642518840745,-118.2451068989079,17,3
Los Angeles,2023-03-13T18:00:00Z,26.52,34.057542409353246,-118.24513640039471,18,3
Los Angeles,2023-03-13T19:00:00Z,22.18,34.051011412690826,-118.24615013698728,19,3
Los Angeles,2023-03-13T20:00:00Z,19.66,34.04097532637626,-118.23312542414578,20,3
Los Angeles,2023-03-13T21:00:00Z,20.04,34.048760881518106,-118.24315209753408,21,3
Los Angeles,2023-03-13T22:00:00Z,15.37,34.05513293098704,-118.23835129846223,22,3
Los Angeles,2023-03-13T23:00:00Z,18.3,34.04373180193746,-118.24623535600462,23,3
Los Angeles,2023-03-14T00:00:00Z,21.45,34.04034996427975,-118.24901990710057,0,3
Los Angeles,2023-03-14T01:00:00Z,18.89,34.05145540553374,-118.23361008629227,1,3
Los Angeles,2023-03-14T02:00:00Z,14.53,34.051926929949936,-118.24451574221752,2,3
Los Angeles,2023-03-14T03:00:00Z,14.0,34.04053216732155,-118.23529542963796,3,3
Los Angeles,2023-03-14T04:00:00Z,21.57,34.05483368257983,-118.23649538324875,4,3
Los Angeles,2023-03-14T05:00:00Z,23.55,34.04411763976356,-118.24295037906113,5,3
Los Angeles,2023-03-14T06:00:00Z,20.55,34.05925465167722,-118.237433057649,6,3
Los Angeles,2023-03-14T07:00:00Z,24.25,34.043682026467216,-118.24788699309102,7,3
Los Angeles,2023-03-14T08:00:00Z,23.97,34.052365700420275,-118.2343707582249,8,3
Los Angeles,2023-03-14T09:00:00Z,26.85,34.054065544554646,-118.23331083494287,9,3
Los Angeles,2023-03-14T10:00:00Z,16.62,34.05280894547986,-118.24371675872325,10,3
Los Angeles,2023-03-14T11:00:00Z,20.27,34.059159421329646,-118.24933152855128,11,3
Los Angeles,2023-03-14T12:00:00Z,14.42,34.05424440410354,-118.24648219433162,12,3
Los Angeles,2023-03-14T13:00:00Z,18.86,34.044707665237965,-118.24011258377908,13,3
Los Angeles,2023-03-14T14:00:00Z,19.26,34.05001239064668,-118.23176429775236,14,3
Los Angeles,2023-03-14T15:00:00Z,16.27,34.042932291143195,-118.23708144213954,15,3
Los Angeles,2023-03-14T16:00:00Z,16.23,34.05366858830314,-118.23812630760182,16,3
Los Angeles,2023-03-14T17:00:00Z,21.62,34.055096549167246,-118.24381074847108,17,3
Los Angeles,2023-03-14T18:00:00Z,16.49,34.059681789279324,-118.24415502086521,18,3
Los Angeles,2023-03-14T19:00:00Z,19.42,34.04589634476693,-118.24290903582342,19,3
Los Angeles,2023-03-14T20:00:00Z,13.25,34.05830579880758,-118.24468628870267,20,3
Los Angeles,2023-03-14T21:00:00Z,19.24,34.0579163146312,-118.24793049872706,21,3
Los Angeles,2023-03-14T22:00:00Z,20.07,34.04337498876796,-118.230633460798,22,3
Los Angeles,2023-03-14T23:00:00Z,18.8,34.04905766720831,-118.23108569783118,23,3
Los Angeles,2023-03-15T00:00:00Z,14.44,34.04376605049834,-118.2439252990755,0,3
Los Angeles,2023-03-15T01:00:00Z,21.17,34.04186034818525,-118.24712264067313,1,3
Los Angeles,2023-03-15T02:00:00Z,17.47,34.05591156752515,-118.24717232891567,2,3
Los Angeles,2023-03-15T03:00:00Z,15.26,34.042606408663445,-118.23713142100965,3,3
Los Angeles,2023-03-15T04:00:00Z,16.54,34.053116415346544,-118.23925448652663,4,3
Los Angeles,2023-03-15T05:00:00Z,21.22,34.053542485269645,-118.23634657695074,5,3
Los Angeles,2023-03-15T06:00:00Z,13.84,34.04078012841526,-118.2408886643602,6,3
Los Angeles,2023-03-15T07:00:00Z,25.29,34.05781947769381,-118.23861005482962,7,3
Los Angeles,2023-03-15T08:00:00Z,24.5,34.053485871473995,-118.23040089105282,8,3
Los Angeles,2023-03-15T09:00:00Z,20.36,34.05971201467905,-118.23626642776551,9,3
Los Angeles,2023-03-15T10:00:00Z,20.23,34.04214058268422,-118.23438601391656,10,3
Los Angeles,2023-03-15T11:00:00Z,16.09,34.05820392248289,-118.24234333210462,11,3
Los Angeles,2023-03-15T12:00:00Z,14.88,34.04875530109976,-118.24379258221784,12,3
Los Angeles,2023-03-15T13:00:00Z,23.84,34.055242592409,-118.23127646871666,13,3
Los Angeles,2023-03-15T14:00:00Z,19.11,34.045056748013806,-118.24865430774156,14,3
Los Angeles,2023-03-15T15:00:00Z,19.75,34.04535994533769,-118.23175583526437,15,3
Los Angeles,2023-03-15T16:00:00Z,22.18,34.04514304702218,-118.2356122368885,16,3
Los Angeles,2023-03-15T17:00:00Z,25.52,34.040562430125554,-118.24249357308453,17,3
Los Angeles,2023-03-15T18:00:00Z,19.98,34.056460071488935,-118.24529937402376,18,3
Los Angeles,2023-03-15T19:00:00Z,24.08,34.05304562225636,-118.2418960571485,19,3
Los Angeles,2023-03-15T20:00:00Z,15.31,34.04033825599843,-118.23180871145239,20,3
Los Angeles,2023-03-15T21:00:00Z,18.66,34.04539260017534,-118.23360645994438,21,3
Los Angeles,2023-03-15T22:00:00Z,20.56,34.05930897269201,-118.23168371303618,22,3
Los Angeles,2023-03-15T23:00:00Z,14.31,34.05005751040131,-118.23409779434947,23,3
Los Angeles,2023-03-16T00:00:00Z,16.21,34.04543435197796,-118.2336808842117,0,3
Los Angeles,2023-03-16T01:00:00Z,17.1,34.0475663121433,-118.24823206065706,1,3
Los Angeles,2023-03-16T02:00:00Z,14.47,34.04333077026994,-118.23027646405433,2,3
Los Angeles,2023-03-16T03:00:00Z,23.46,34.05641698018526,-118.24437045395098,3,3
Los Angeles,2023-03-16T04:00:00Z,18.63,34.05857526842411,-118.24006513143988,4,3
Los Angeles,2023-03-16T05:00:00Z,15.05,34.05685890964912,-118.24108226760279,5,3
Los Angeles,2023-03-16T06:00:00Z,21.06,34.04347927411806,-118.24277567882048,6,3
Los Angeles,2023-03-16T07:00:00Z,25.76,34.05274604313076,-118.24858606783631,7,3
Los Angeles,2023-03-16T08:00:00Z,24.64,34.05992448986089,-118.24050932874755,8,3
Los Angeles,2023-03-16T09:00:00Z,16.49,34.056321135142284,-118.24135865429866,9,3
Los Angeles,2023-03-16T10:00:00Z,19.27,34.05773190883004,-118.241781148953,10,3
Los Angeles,2023-03-16T11:00:00Z,21.93,34.05208608839643,-118.23739962638761,11,3
Los Angeles,2023-03-16T12:00:00Z,14.72,34.041871188138245,-118.249666568988,12,3
Los Angeles,2023-03-16T13:00:00Z,17.24,34.057470685284905,-118.24527050175521,13,3
Los Angeles,2023-03-16T14:00:00Z,20.06,34.046400322261746,-118.23987910615176,14,3
Los Angeles,2023-03-16T15:00:00Z,15.48,34.04325022130595,-118.23080508557075,15,3
Los Angeles,2023-03-16T16:00:00Z,22.33,34.04287752310779,-118.24982761994816,16,3
Los Angeles,2023-03-16T17:00:00Z,21.46,34.04039945865156,-118.23826796525191,17,3
Los Angeles,2023-03-16T18:00:00Z,26.44,34.04014926280834,-118.24154626760685,18,3
Los Angeles,2023-03-16T19:00:00Z,14.49,34.05436136322401,-118.24114612596064,19,3
Los Angeles,2023-03-16T20:00:00Z,15.34,34.05626284008963,-118.23823137519092,20,3
Los Angeles,2023-03-16T21:00:00Z,20.32,34.0442152619886,-118.24526559048292,21,3
Los Angeles,2023-03-16T22:00:00Z,21.29,34.04831255564058,-118.24483399141744,22,3
Los Angeles,2023-03-16T23:00:00Z,19.28,34.05734023213821,-118.23661463416498,23,3
Los Angeles,2023-03-17T00:00:00Z,15.96,34.04408512935873,-118.2374639473987,0,3
Los Angeles,2023-03-17T01:00:00Z,9.26,34.04717485021086,-118.2300870964665,1,3
Los Angeles,2023-03-17T02:00:00Z,11.95,34.05131703574821,-118.23166487993763,2,3
Los Angeles,2023-03-17T03:00:00Z,9.5,34.056016361997195,-118.24097739860404,3,3
Los Angeles,2023-03-17T04:00:00Z,19.91,34.049847340974026,-118.24615368454431,4,3
Los Angeles,2023-03-17T05:00:00Z,22.85,34.0492787252691,-118.24508362825955,5,3
Los Angeles,2023-03-17T06:00:00Z,17.25,34.05904528029066,-118.2393388941981,6,3
Los Angeles,2023-03-17T07:00:00Z,24.88,34.05263088757352,-118.2391411911102,7,3
Los Angeles,2023-03-17T08:00:00Z,22.05,34.04198292224555,-118.23754091911633,8,3
Los Angeles,2023-03-17T09:00:00Z,20.18,34.048937483904005,-118.23444030056858,9,3
Los Angeles,2023-03-17T10:00:00Z,16.3,34.04812664461927,-118.23146829233562,10,3
Los Angeles,2023-03-17T11:00:00Z,16.59,34.05420843630024,-118.24162152750414,11,3
Los Angeles,2023-03-17T12:00:00Z,15.43,34.05969151792752,-118.2366718539061,12,3
Los Angeles,2023-03-17T13:00:00Z,18.11,34.04570808136926,-118.23828383211568,13,3
Los Angeles,2023-03-17T14:00:00Z,19.44,34.04490908925077,-118.23564877234702,14,3
Los Angeles,2023-03-17T15:00:00Z,14.83,34.055536427344805,-118.23653160542176,15,3
Los Angeles,2023-03-17T16:00:00Z,20.58,34.04157253421979,-118.2433817046844,16,3
Los Angeles,2023-03-17T17:00:00Z,23.75,34.04496574959261,-118.23023972075869,17,3
Los Angeles,2023-03-17T18:00:00Z,27.41,34.05369450327762,-118.24575837525045,18,3
Los Angeles,2023-03-17T19:00:00Z,20.9,34.04477995360423,-118.24437430872894,19,3
Los Angeles,2023-03-17T20:00:00Z,13.67,34.040393029654936,-118.23241213886385,20,3
Los Angeles,2023-03-17T21:00:00Z,16.55,34.059312196627616,-118.24316859225937,21,3
Los Angeles,2023-03-17T22:00:00Z,20.85,34.0429321660072,-118.24680667301266,22,3
Los Angeles,2023-03-17T23:00:00Z,19.58,34.05580166499943,-118.23767418503292,23,3
Los Angeles,2023-03-18T00:00:00Z,18.38,34.04617835445687,-118.24262549689058,0,3
Los Angeles,2023-03-18T01:00:00Z,16.59,34.05539462836593,-118.23378129614655,1,3
Los Angeles,2023-03-18T02:00:00Z,19.73,34.04812925435904,-118.23456327929539,2,3
Los Angeles,2023-03-18T03:00:00Z,17.61,34.04967754529128,-118.23204935346955,3,3
Los Angeles,2023-03-18T04:00:00Z,16.17,34.05610238417509,-118.23299734530629,4,3
Los Angeles,2023-03-18T05:00:00Z,19.78,34.04578300668908,-118.23095479843275,5,3
Los Angeles,2023-03-18T06:00:00Z,25.17,34.05290300166602,-118.24966061741368,6,3
Los Angeles,2023-03-18T07:00:00Z,26.55,34.05920733549244,-118.24910823814531,7,3
Los Angeles,2023-03-18T08:00:00Z,25.17,34.05331894332161,-118.23354685063039,8,3
Los Angeles,2023-03-18T09:00:00Z,23.34,34.04026562406917,-118.2391596940304,9,3
Los Angeles,2023-03-18T10:00:00Z,17.76,34.0414442637067,-118.23631129277861,10,3
Los Angeles,2023-03-18T11:00:00Z,8.49,34.05006440829717,-118.23469702300277,11,3
Los Angeles,2023-03-18T12:00:00Z,14.43,34.05296513908155,-118.2465522727579,12,3
Los Angeles,2023-03-18T13:00:00Z,17.85,34.057447891267095,-118.23773767521861,13,3
Los Angeles,2023-03-18T14:00:00Z,15.63,34.0525366580883,-118.24493602185974,14,3
Los Angeles,2023-03-18T15:00:00Z,18.1,34.05607386903754,-118.23364355852867,15,3
Los Angeles,2023-03-18T16:00:00Z,18.0,34.04909913759455,-118.23493048789106,16,3
Los Angeles,2023-03-18T17:00:00Z,24.24,34.04264941312684,-118.23906168972414,17,3
Los Angeles,2023-03-18T18:00:00Z,20.4,34.04835968171014,-118.23293430402865,18,3
Los Angeles,2023-03-18T19:00:00Z,23.29,34.05712307243989,-118.2480152467016,19,3
Los Angeles,2023-03-18T20:00:00Z,17.29,34.057495321251075,-118.24742194829852,20,3
Los Angeles,2023-03-18T21:00:00Z,16.78,34.05439993605255,-118.24797668760773,21,3
Los Angeles,2023-03-18T22:00:00Z,13.51,34.055778279259314,-118.2453261910235,22,3
Los Angeles,2023-03-18T23:00:00Z,21.84,34.052784036587795,-118.24528634930847,23,3
Los Angeles,2023-03-19T00:00:00Z,20.02,34.04253603598253,-118.23266808622809,0,3
Los Angeles,2023-03-19T01:00:00Z,19.15,34.051871505088286,-118.24745779018265,1,3
Los Angeles,2023-03-19T02:00:00Z,14.45,34.054006957777325,-118.23482263731164,2,3
Los Angeles,2023-03-19T03:00:00Z,17.24,34.04211593040545,-118.2398772029461,3,3
Los Angeles,2023-03-19T04:00:00Z,19.94,34.050713779409115,-118.24211619010799,4,3
Los Angeles,2023-03-19T05:00:00Z,18.06,34.056964062571055,-118.24014034579083,5,3
Los Angeles,2023-03-19T06:00:00Z,14.71,34.05693570003739,-118.23336116916623,6,3
Los Angeles,2023-03-19T07:00:00Z,13.47,34.048070399848804,-118.24333400280258,7,3
Los Angeles,2023-03-19T08:00:00Z,31.27,34.04476674421256,-118.23412089830569,8,3
Los Angeles,2023-03-19T09:00:00Z,22.08,34.04972965531464,-118.2433190890316,9,3
Los Angeles,2023-03-19T10:00:00Z,17.2,34.05898562343512,-118.2438980062636,10,3
Los Angeles,2023-03-19T11:00:00Z,16.8,34.043377185787335,-118.2407865441669,11,3
Los Angeles,2023-03-19T12:00:00Z,19.46,34.0510342474404,-118.24286882157645,12,3
Los Angeles,2023-03-19T13:00:00Z,12.15,34.04894605512505,-118.2306896416353,13,3
Los Angeles,2023-03-19T14:00:00Z,13.81,34.044869340881334,-118.24084470774591,14,3
Los Angeles,2023-03-19T15:00:00Z,15.88,34.05519040297433,-118.24588023631622,15,3
Los Angeles,2023-03-19T16:00:00Z,22.28,34.046774659115485,-118.23872525797108,16,3
Los Angeles,2023-03-19T17:00:00Z,21.74,34.044099584656514,-118.23516009217747,17,3
Los Angeles,2023-03-19T18:00:00Z,23.92,34.04705058482601,-118.23554632851051,18,3
Los Angeles,2023-03-19T19:00:00Z,22.26,34.04638450595572,-118.2318817665753,19,3
Los Angeles,2023-03-19T20:00:00Z,17.53,34.04986060250317,-118.24836123121923,20,3
Los Angeles,2023-03-19T21:00:00Z,17.45,34.043919603694036,-118.23112467235576,21,3
Los Angeles,2023-03-19T22:00:00Z,17.81,34.05846572042027,-118.23910350648653,22,3
Los Angeles,2023-03-19T23:00:00Z,18.72,34.045394849317475,-118.23595202557838,23,3
Los Angeles,2023-03-20T00:00:00Z,20.61,34.04104047510059,-118.24772707922607,0,3
Los Angeles,2023-03-20T01:00:00Z,14.44,34.04007836749902,-118.2300107863788,1,3
Los Angeles,2023-03-20T02:00:00Z,19.76,34.05019452150576,-118.24399865834188,2,3
Los Angeles,2023-03-20T03:00:00Z,19.86,34.043025285689254,-118.24430650522307,3,3
Los Angeles,2023-03-20T04:00:00Z,22.05,34.05079323577806,-118.24845032746889,4,3
Los Angeles,2023-03-20T05:00:00Z,16.04,34.040360580179176,-118.24795335640931,5,3
Los Angeles,2023-03-20T06:00:00Z,20.06,34.052748049624185,-118.23396348200248,6,3
Los Angeles,2023-03-20T07:00:00Z,22.58,34.04932749189009,-118.2427666783361,7,3
Los Angeles,2023-03-20T08:00:00Z,21.31,34.05024521127752,-118.24025250384157,8,3
Los Angeles,2023-03-20T09:00:00Z,24.44,34.052501831053725,-118.23107626212017,9,3
Los Angeles,2023-03-20T10:00:00Z,21.54,34.04100645865869,-118.24874185047963,10,3
Los Angeles,2023-03-20T11:00:00Z,25.03,34.04374693582653,-118.24935058456616,11,3
Los Angeles,2023-03-20T12:00:00Z,20.61,34.04272112468863,-118.2332784219841,12,3
Los Angeles,2023-03-20T13:00:00Z,20.85,34.04309572069692,-118.24397648826005,13,3
Los Angeles,2023-03-20T14:00:00Z,15.94,34.0450932753178,-118.24022098147123,14,3
Los Angeles,2023-03-20T15:00:00Z,13.95,34.04814815762709,-118.23026861018441,15,3
Los Angeles,2023-03-20T16:00:00Z,18.44,34.04109018554827,-118.23327120525248,16,3
Los Angeles,2023-03-20T17:00:00Z,21.43,34.05023877261364,-118.23945984750837,17,3
Los Angeles,2023-03-20T18:00:00Z,19.27,34.043953806062284,-118.24362365354253,18,3
Los Angeles,2023-03-20T19:00:00Z,23.7,34.051869928316435,-118.24579764448119,19,3
Los Angeles,2023-03-20T20:00:00Z,15.96,34.042712532320145,-118.24708742706589,20,3
Los Angeles,2023-03-20T21:00:00Z,20.9,34.05394863234474,-118.23714386817826,21,3
Los Angeles,2023-03-20T22:00:00Z,15.44,34.044868852335306,-118.23315612538254,22,3
Los Angeles,2023-03-20T23:00:00Z,19.43,34.04418612151668,-118.24854955366091,23,3
Los Angeles,2023-03-21T00:00:00Z,15.68,34.058400801050915,-118.23699489857812,0,3
Los Angeles,2023-03-21T01:00:00Z,22.83,34.04180837955583,-118.23104286865492,1,3
Los Angeles,2023-03-21T02:00:00Z,15.53,34.04804520827367,-118.24897551407192,2,3
Los Angeles,2023-03-21T03:00:00Z,14.34,34.04993030844461,-118.2475336301785,3,3
Los Angeles,2023-03-21T04:00:00Z,12.93,34.05545680166853,-118.23393658976734,4,3
Los Angeles,2023-03-21T05:00:00Z,14.64,34.04306825764778,-118.2426689762524,5,3
Los Angeles,2023-03-21T06:00:00Z,14.92,34.05596907010102,-118.23585543343329,6,3
Los Angeles,2023-03-21T07:00:00Z,21.88,34.04380763572594,-118.24266556182812,7,3
Los Angeles,2023-03-21T08:00:00Z,23.8,34.04242743849097,-118.2302813166275,8,3
Los Angeles,2023-03-21T09:00:00Z,20.53,34.05561364149376,-118.24219522900832,9,3
Los Angeles,2023-03-21T10:00:00Z,20.48,34.051081985607915,-118.24651003027203,10,3
Los Angeles,2023-03-21T11:00:00Z,18.47,34.04757406711162,-118.2331371026994,11,3
Los Angeles,2023-03-21T12:00:00Z,22.05,34.057336429713764,-118.23212053885075,12,3
Los Angeles,2023-03-21T13:00:00Z,21.88,34.058395851435584,-118.24810301613493,13,3
Los Angeles,2023-03-21T14:00:00Z,22.99,34.05513853690254,-118.23786567596059,14,3
Los Angeles,2023-03-21T15:00:00Z,18.92,34.04333574670367,-118.23405158892116,15,3
Los Angeles,2023-03-21T16:00:00Z,16.65,34.04927619649349,-118.24652045200956,16,3
Los Angeles,2023-03-21T17:00:00Z,23.72,34.046749540914256,-118.24963837815588,17,3
Los Angeles,2023-03-21T18:00:00Z,26.29,34.05239165185654,-118.23673019309742,18,3
Los Angeles,2023-03-21T19:00:00Z,16.43,34.056725826262046,-118.24569074185447,19,3
Los Angeles,2023-03-21T20:00:00Z,18.01,34.059628428498435,-118.24805246541783,20,3
Los Angeles,2023-03-21T21:00:00Z,21.69,34.0460613152235,-118.23723551169918,21,3
Los Angeles,2023-03-21T22:00:00Z,19.76,34.04131252176355,-118.23901176335877,22,3
Los Angeles,2023-03-21T23:00:00Z,17.38,34.0518173253479,-118.23694543752445,23,3
Los Angeles,2023-03-22T00:00:00Z,15.78,34.0568736105933,-118.2461011446206,0,3
Los Angeles,2023-03-22T01:00:00Z,14.0,34.056537356943466,-118.23874689154194,1,3
Los Angeles,2023-03-22T02:00:00Z,20.37,34.04415022990769,-118.23862374527131,2,3
Los Angeles,2023-03-22T03:00:00Z,20.91,34.0573544630561,-118.24135767526396,3,3
Los Angeles,2023-03-22T04:00:00Z,17.85,34.042855712733356,-118.24221130639845,4,3
Los Angeles,2023-03-22T05:00:00Z,19.51,34.059034048127806,-118.24360558301319,5,3
Los Angeles,2023-03-22T06:00:00Z,16.03,34.054491158183176,-118.24376975401971,6,3
Los Angeles,2023-03-22T07:00:00Z,22.29,34.055658472285145,-118.24114690303479,7,3
Los Angeles,2023-03-22T08:00:00Z,27.59,34.04764726662123,-118.24113745309354,8,3
Los Angeles,2023-03-22T09:00:00Z,22.76,34.04752380937539,-118.24265318969445,9,3
Los Angeles,2023-03-22T10:00:00Z,22.14,34.047235366238446,-118.23951490558925,10,3
Los Angeles,2023-03-22T11:00:00Z,18.35,34.05341454650885,-118.24461121107392,11,3
Los Angeles,2023-03-22T12:00:00Z,18.86,34.05447069146662,-118.23845626647552,12,3
Los Angeles,2023-03-22T13:00:00Z,17.56,34.05295440108841,-118.24941401113793,13,3
Los Angeles,2023-03-22T14:00:00Z,18.58,34.05091499359558,-118.24281152346337,14,3
Los Angeles,2023-03-22T15:00:00Z,25.18,34.04162947795425,-118.24613321532776,15,3
Los Angeles,2023-03-22T16:00:00Z,17.66,34.04933366311661,-118.24894580420293,16,3
Los Angeles,2023-03-22T17:00:00Z,24.7,34.04075132459088,-118.23565637105906,17,3
Los Angeles,2023-03-22T18:00:00Z,25.13,34.04486249060845,-118.2351049853674,18,3
Los Angeles,2023-03-22T19:00:00Z,32.34,34.043364731582166,-118.24620130512677,19,3
Los Angeles,2023-03-22T20:00:00Z,12.61,34.04494925962466,-118.23709524710893,20,3
Los Angeles,2023-03-22T21:00:00Z,17.01,34.05301943490437,-118.23350965860399,21,3
Los Angeles,2023-03-22T22:00:00Z,15.8,34.045473327698424,-118.23039989073605,22,3
Los Angeles,2023-03-22T23:00:00Z,17.58,34.05192517150465,-118.23580525830397,23,3
Los Angeles,2023-03-23T00:00:00Z,18.03,34.04075057315063,-118.23861539575816,0,3
Los Angeles,2023-03-23T01:00:00Z,17.29,34.058415416992716,-118.23063161738999,1,3
Los Angeles,2023-03-23T02:00:00Z,11.69,34.058900341884964,-118.23652780336006,2,3
Los Angeles,2023-03-23T03:00:00Z,24.13,34.04129798559077,-118.24068548844664,3,3
Los Angeles,2023-03-23T04:00:00Z,17.44,34.04910931144013,-118.2383571039437,4,3
Los Angeles,2023-03-23T05:00:00Z,13.2,34.047135409806984,-118.24671459101087,5,3
Los Angeles,2023-03-23T06:00:00Z,21.86,34.05328024456135,-118.24323264268149,6,3
Los Angeles,2023-03-23T07:00:00Z,23.04,34.058710460455174,-118.231755848575,7,3
Los Angeles,2023-03-23T08:00:00Z,25.19,34.059357291319024,-118.23220327211823,8,3
Los Angeles,2023-03-23T09:00:00Z,24.62,34.052010695364125,-118.23939895321574,9,3
Los Angeles,2023-03-23T10:00:00Z,24.56,34.05114503666636,-118.23514728020636,10,3
Los Angeles,2023-03-23T11:00:00Z,15.94,34.04559533861774,-118.23870094784695,11,3
Los Angeles,2023-03-23T12:00:00Z,17.49,34.05500321665909,-118.23613198293141,12,3
Los Angeles,2023-03-23T13:00:00Z,15.56,34.05981285474344,-118.24444217748024,13,3
Los Angeles,2023-03-23T14:00:00Z,11.78,34.04881206228118,-118.23286099740261,14,3
Los Angeles,2023-03-23T15:00:00Z,17.93,34.05368418150377,-118.23235117617304,15,3
Los Angeles,2023-03-23T16:00:00Z,19.02,34.041195245483564,-118.23222801439125,16,3
Los Angeles,2023-03-23T17:00:00Z,22.19,34.046581475589214,-118.24370824733171,17,3
Los Angeles,2023-03-23T18:00:00Z,25.13,34.04095562729363,-118.24295538049859,18,3
